Date,Name,Px_LAST,CUR_MKT_CAP,CURR_ENTP_VAL,PX_TO_BOOK_RATIO,CURRENT_EV_TO_T12M_EBITDA,PX_TO_SALES_RATIO,PE_RATIO,Log_CAP,Return
41548,PAYX UW Equity,39.99,14604.1923,14044.9923,8.353,13.7642,6.1708,25.2724,9.58906391,0.036816178
41548,OXY UN Equity,90.5432,76056.0618,80024.0618,1.7056,6.3994,2.9823,12.8164,11.239226,0.066914906
41548,ORLY UW Equity,127.6,13851.5801,14884.6711,6.7481,11.8946,2.173,22.1144,9.536154592,0.037820252
41548,ORCL UN Equity,33.5,152674.876,138123.876,3.5153,7.8444,4.2173,14.4492,11.93606595,0.046221112
41548,OKE UN Equity,46.8982,11046.1943,21097.7663,4.4179,16.2684,0.7979,31.5266,9.30984124,0.048130948
41548,NVDA UW Equity,15.55,8997.1992,6078.9912,2.1565,7.0584,2.2417,16.824,9.104668608,0.053523035
41548,NUE UN Equity,48.96,15578.4167,18483.5017,2.0485,12.1016,0.839,33.0252,9.65364169,0.071803853
41548,NTAP UW Equity,43.05,14641.0556,10551.8556,3.6632,10.8491,2.4051,27.9897,9.591584889,0.029411765
41548,NSC UN Equity,78.23,24404.0667,32346.0667,2.3476,8.0643,2.2193,14.219,10.10250507,0.077993661
41548,NOC UN Equity,96.14,22128.0786,23112.0786,2.2995,6.3096,0.9061,11.3856,10.00460261,0.032209577
41548,NKE UN Equity,36.21,64479.3254,60276.3254,5.7066,15.039,2.5058,24.8014,11.07409991,0.126458236
41548,NFLX UW Equity,46.374,19127.4197,18492.4327,15.9721,86.742,4.484,222.1036,9.858878171,0.123237901
41548,NEE UN Equity,80.1,34015.4521,62167.4521,1.9831,11.1531,2.2741,20.2843,10.43457017,0.004136894
41548,MU UW Equity,17.61,18287.5465,21588.5465,1.9604,10.531,1.9855,#N/A N/A,9.813975588,0.256959315
41548,MSFT UW Equity,33.58,279719.9243,214979.9243,3.4328,6.7627,3.4935,12.27,12.54154411,0.053324969
41548,MRO UN Equity,35.04,24866.9025,31213.9025,1.284,4.4502,1.7773,17.0428,10.12129298,-0.003696332
41548,MPC UN Equity,32.145,20127.5396,21925.5396,1.7952,4.613,0.2311,8.7059,9.909844286,-0.124591503
41548,MO UN Equity,34.71,69573.068,80272.068,17.4403,9.7135,3.9255,14.526,11.15013282,0.026012415
41548,MNST UW Equity,17.537,8807.1079,8204.5169,9.184,14.299,4.0363,27.7017,9.08331439,-0.026100961
41548,MMM UN Equity,119.62,81756.4443,83131.4443,4.5255,10.555,2.6798,18.2626,11.31149992,0.056527115
41548,MMC UN Equity,43.6,23963.0832,25073.0832,3.3886,10.6467,1.9677,17.8905,10.08426973,0.049590756
41548,MDT UN Equity,53.52,53384.4818,53160.4818,2.8827,9.8155,3.2565,14.5418,10.88527538,0.027452486
41548,MDLZ UW Equity,30.85,54933.5353,71309.5353,1.6728,14.2391,1.5579,18.5808,10.91387928,0.001948685
41548,MCO UN Equity,71.24,15701.2956,15847.0956,54.4415,12.4116,5.3567,20.0469,9.66149851,0.11190885
41548,MCK UN Equity,131.52,30068.6918,31982.6918,3.7864,10.1888,0.2387,18.1506,10.31123977,0.073457395
41548,MAR UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,MA UN Equity,67.779,81757.8464,75761.8464,10.6554,16.0139,10.1922,26.7369,11.31151706,0.087160157
41548,LYB UN Equity,74.11,41599.9007,43109.9007,3.4767,7.392,0.963,12.7037,10.63585306,0.051653186
41548,LUV UN Equity,14.73,10402.5312,9949.5312,1.4634,5.3723,0.6067,16.6959,9.24980444,0.148985959
41548,LRCX UW Equity,51.6,8418.5389,7460.2769,1.8489,14.6166,2.2907,33.8735,9.038191565,0.101387407
41548,LOW UN Equity,48.19,50685.6637,58473.6637,3.9218,10.6104,1.0159,23.7571,10.83339838,0.056566542
41548,LMT UN Equity,127.5,40919.4145,44414.4145,31.9806,7.7743,0.893,13.6086,10.61935991,0.031303082
41548,LLY UN Equity,50.67,57086.7382,56999.3382,3.3805,8.1743,2.3754,11.987,10.95232711,-0.012473202
41548,KR UN Equity,20.325,21154.9135,28616.9135,4.3356,6.2715,0.2123,13.5137,9.959627474,0.104019555
41548,KO UN Equity,37.95,168238.187,184319.187,5.2156,15.0305,3.5734,18.2934,12.03313603,0.001319261
41548,KMI UN Equity,36.1,37394.0431,85502.0431,2.819,15.4587,2.8169,184.0062,10.5292667,-0.039126963
41548,KHC UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,K UN Equity,58.75,21293.3573,28456.3573,7.5018,13.7736,1.4319,15.8368,9.966150439,-0.032921811
41548,JCI UN Equity,32.8921,16226.5089,17161.5089,2.8557,14.9621,1.4066,19.2124,9.694401536,0.065897351
41548,ISRG UW Equity,124.133,14787.9681,13575.0681,4.3465,14.191,6.4396,22.2994,9.601569163,-0.033156788
41548,IR UN Equity,52.018,18966.3037,21501.6037,2.1122,15.0057,1.272,17.4771,9.850419194,0.076656235
41548,IQV UN Equity,44.67,5758.9477,7192.0357,#N/A N/A,13.512,1.0763,24.0357,8.658510046,0.036426914
41548,IP UN Equity,44.6394,20193.02,28242.02,2.7531,8.1132,0.7203,16.8402,9.913092279,-0.046134056
41548,INTU UW Equity,66.45,18786.2675,17624.2675,5.6364,12.0302,4.7285,23.6769,9.84088143,0.042352941
41548,INTC UW Equity,22.83,113739.06,101586.06,2.0474,5.0849,2.1669,12.6742,11.64166216,0.034435886
41548,INFO UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,ILMN UW Equity,81.19,10158.5562,9990.0652,7.4663,47.7888,7.5101,52.0974,9.226071605,0.059368476
41548,ICE UN Equity,36.786,13398.2828,12659.2708,3.3167,13.2691,9.6875,22.8027,9.502881828,0.012440139
41548,IBM UN Equity,186.38,204165.4571,227947.4571,10.1817,9.3207,2.0457,11.8714,12.22668601,0.013155034
41548,HUM UN Equity,95.35,14918.7584,8277.7584,1.5476,2.9606,0.3708,10.0694,9.610374653,0.010598834
41548,HSY UN Equity,92.58,20663.1437,21859.4697,15.4591,14.7526,2.9889,25.8189,9.936106895,0.016915641
41548,HRL UN Equity,21.205,11193.2917,11122.1447,3.677,12.4718,1.3025,22.833,9.323069922,0.027872031
41548,HPE UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,HON UN Equity,79.2256,65314.6461,68537.6461,4.1558,12.4028,1.6296,17.7549,11.08697158,0.027660027
41548,HLT UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,HES UN Equity,78.69,27022.2488,32983.2488,1.1176,4.174,1.5179,16.4678,10.20441584,0.035530991
41548,HD UN Equity,76.26,109238.1399,118577.1399,7.0702,11.4867,1.4318,22.5621,11.60128555,0.031935047
41548,HAL UN Equity,48.6,44400.0333,50755.0333,3.219,10.5542,1.5354,17.2172,10.7009955,0.00621118
41548,GOOGL UW Equity,444.245,295567.6262,244291.6262,3.5775,13.4049,5.4302,24.0139,12.59665294,0.031671571
41548,GM UN Equity,35.91,49704.389,39885.389,1.7448,#N/A N/A,0.3304,12.7866,10.81384852,0.051845343
41548,GLW UN Equity,14.74,21526.3485,18968.3485,0.9807,8.2976,2.6986,12.5087,9.977032975,0.058908046
41548,GIS UN Equity,47.98,30431.9241,38387.1241,4.4786,11.2694,1.7149,17.303,10.32324747,-0.024598496
41548,GD UN Equity,88.48,30956.3055,30799.3055,2.4722,21.6744,0.9996,13.3454,10.34033199,0.048962656
41548,FTV UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,FOXA UW Equity,33.98,78445.8999,92908.8999,4.5229,14.7709,2.7472,26.0404,11.27016449,0.07158625
41548,FOX UW Equity,33.94,78445.8999,92908.8999,4.5175,14.7709,2.7439,26.0098,11.27016449,0.066960075
41548,FISV UW Equity,25.635,13339.4705,16949.4705,3.8319,11.7705,2.8965,21.1991,9.498482626,0.062150404
41548,FIS UN Equity,46.88,13693.9916,17859.7916,2.0529,10.1235,2.2739,21.6953,9.524712446,0.053246461
41548,FDX UN Equity,115.26,36496.1849,34393.1849,2.0672,5.043,0.8169,18.291,10.50496301,0.071189591
41548,FB UW Equity,50.44,122788.8317,114035.8317,9.4826,36.1445,17.6163,120.0952,11.71822134,0.204681156
41548,F UN Equity,17.19,67722.8886,55915.8886,3.3129,4.9165,0.4628,11.6981,11.12317949,0.052019584
41548,EXC UN Equity,29.64,25388.5378,44232.5378,1.1616,5.9095,1.0152,14.4449,10.14205308,-0.014955135
41548,EW UN Equity,35.655,8006.1606,7780.6606,5.4274,13.0198,3.9931,22.3118,8.987966599,0.010629252
41548,EQR UN Equity,54.31,19569.7702,31054.4162,1.8555,21.6072,8.4717,#N/A N/A,9.881741318,0.059500585
41548,EQIX UW Equity,181.92,8990.1488,12392.0038,3.6916,14.2843,4.2698,60.3162,9.103884679,0.028203244
41548,EOG UN Equity,86.075,46896.9845,51891.2405,3.1614,8.9639,3.3094,21.906,10.75570866,0.08659976
41548,EMR UN Equity,65.07,46494.5604,48994.5604,4.3441,11.5744,1.9008,17.9812,10.7470906,0.07199341
41548,EIX UN Equity,46.06,15006.8647,27306.8647,1.5489,7.6404,1.1825,8.4104,9.616263022,0.019477645
41548,ED UN Equity,55.17,16157.7976,28281.7976,1.3284,8.756,1.3045,14.786,9.690158036,-0.005945946
41548,ECL UN Equity,99.48,29980.4359,36906.0359,4.4232,16.2689,2.3282,30.2685,10.30830031,0.074530136
41548,EBAY UW Equity,23.565,72480.8662,66740.8662,1.3394,14.5882,1.968,11.4456,11.19107789,0.112679781
41548,EA UW Equity,26.42,8100.8438,7252.8438,3.5712,14.0832,2.1259,36.1085,8.999723508,-0.034356725
41548,DXC UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,DWDP UN Equity,38.31,46363.2933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.74426333,0.023237179
41548,DUK UN Equity,67.27,47492.62,86215.62,1.1537,11.3218,2.0021,17.1628,10.76832961,0.035560345
41548,DISCK UW Equity,38.545,28884.2685,34960.2685,2.9451,15.9782,4.746,29.286,10.27105238,0.085621743
41548,DISCA UW Equity,42.5173,28884.2685,34960.2685,3.2486,15.9782,5.2351,32.304,10.27105238,0.076158488
41548,DIS UN Equity,64.83,115815.0676,128911.0676,2.5687,11.3488,2.5793,19.2308,11.65974995,0.064007878
41548,DHR UN Equity,52.6524,48321.1721,49893.7721,1.7238,12.0777,1.9411,15.7299,10.78562509,0.054653182
41548,DG UN Equity,57.78,18698.0739,21399.9189,3.5741,10.6391,1.1273,18.8819,9.836175798,0.072383073
41548,DE UN Equity,82.22,31477.5938,29578.6938,3.6645,4.098,0.8371,9.2261,10.35703126,-0.021889127
41548,D UN Equity,62.51,36194.5491,57989.5491,3.225,16.3859,2.7551,16.8924,10.49666381,0.081862236
41548,CXO UN Equity,113.65,11931.5488,15589.6208,3.2763,10.9197,5.4581,33.3855,9.386941331,0.172374665
41548,CVS UN Equity,57.54,70680.3744,79272.3744,1.7978,7.9376,0.5644,15.4263,11.16592322,-0.016746411
41548,CTSH UW Equity,41.625,25088.9428,21728.3438,4.4566,12.3492,3.4112,24.3503,10.1301825,0.117599678
41548,CTAS UW Equity,51.77,6350.9232,7377.0632,2.8473,9.669,1.4579,20.689,8.756355467,0.07876641
41548,CSX UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,CSCO UW Equity,23.25,124656.033,90265.033,2.1193,6.6631,2.549,13.3772,11.73331349,-0.009795571
41548,CRM UN Equity,52.63,31367.48,32307.134,10.9709,328.9061,8.8395,#N/A N/A,10.35352697,0.061516741
41548,COST UW Equity,115,50218.687,49311.687,4.6374,12.331,0.4765,25.618,10.82414249,0.026969102
41548,COP UN Equity,70.04,85659.4244,103868.4244,1.6787,4.9831,1.5164,12.3071,11.35813453,0.048659979
41548,COL UN Equity,69.25,9349.4072,9962.4072,5.7822,9.47,2.0862,15.129,9.143068219,-0.020232032
41548,CMI UN Equity,132.73,24850.9158,24350.9158,3.5053,10.0749,1.4645,17.6846,10.12064988,0.069282204
41548,CME UW Equity,74.8,25005.4036,25737.7036,1.1351,13.3536,8.5387,26.2456,10.12684722,0.034149039
41548,CMCSA UW Equity,22.805,118865.8265,160924.8265,2.3993,7.6391,1.8935,19.6874,11.68575063,0.067150211
41548,CI UN Equity,78.55,22217.0266,23593.0266,2.2031,8.7091,0.7025,11.1843,10.00861424,-0.011452303
41548,CHTR UW Equity,150.066,13764.9188,28029.9188,231.6359,10.4046,1.7304,#N/A N/A,9.529878519,0.102721053
41548,CELG UW Equity,78.6,64652.5874,63439.4874,11.0032,29.2116,10.5785,36.3345,11.07678341,0.099223831
41548,CCL UN Equity,32.58,25431.9168,34468.9168,1.0421,11.482,1.6435,19.4081,10.14376023,-0.094496943
41548,CCI UN Equity,72.13,21111.2852,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.95756302,0.041889354
41548,CBS UN Equity,55.76,33721.684,39460.684,3.4652,11.2971,2.3884,15.892,10.42589635,0.042242991
41548,CBOE UF Equity,46.7,4095.6351,3869.2571,12.5429,12.7045,7.2832,25.5859,8.317677076,0.037777778
41548,CAT UN Equity,83.78,54257.189,59601.189,2.9439,7.2508,0.95,15.0545,10.90149078,0.015392074
41548,CAG UN Equity,23.7413,12877.544,22456.144,1.867,12.8079,0.6207,11.6166,9.463240298,-0.100002654
41548,C UN Equity,48.6,147793.8814,301562.8814,0.7536,8.1556,1.5644,9.5965,11.90357389,-0.015596516
41548,BXP UN Equity,107.74,16418.3851,27556.7361,2.9944,23.2752,8.006,69.6889,9.706157029,0.059598741
41548,BSX UN Equity,11.76,15792.1971,19470.1971,2.399,19.647,2.2286,30.5331,9.667271243,0.078899083
41548,BR UN Equity,32.32,3848.2516,4189.1516,4.5935,8.8641,1.5726,16.2006,8.255374194,0.091891892
41548,BMY UN Equity,47.24,77772.3273,78627.3273,5.2578,21.4419,4.8106,25.9454,11.26154096,0.132310642
41548,BKNG UW Equity,1038.27,53471.4555,49157.1285,8.2406,20.6165,8.1598,28.7105,10.88690325,0.101227157
41548,BIIB UW Equity,225.596,58210.5284,57867.1524,6.5585,20.8656,8.3757,32.0381,10.97182152,0.104287511
41548,BHGE UN Equity,49.66,22001.5078,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.998866266,0.059978655
41548,BF/B UN Equity,27.648,14676.7449,15462.7449,8.8704,16.38,5.1418,25.4381,9.594019541,0.036437247
41548,BDX UN Equity,100.92,19599.9095,20961.9095,3.8831,11.6405,2.445,17.3641,9.883280228,0.037097934
41548,BBY UN Equity,37.95,12960.3211,12731.3211,3.5924,10.9188,0.2901,17.8812,9.469647746,0.02595296
41548,AXP UN Equity,75.93,81918.1075,115408.1075,4.2319,11.6822,2.3981,16.8571,11.31347534,0.048322518
41548,AVGO UW Equity,43.42,10753.0383,9893.0383,3.9446,13.8364,4.4555,19.2004,9.282943626,0.13220339
41548,AVB UN Equity,127.69,16523.4554,22530.0364,1.9509,28.8733,11.5952,#N/A N/A,9.71253619,0.040498696
41548,ATVI UW Equity,16.9,18918.8403,16590.8403,1.5642,8.6636,3.8976,15.5207,9.847913546,-0.004711425
41548,ARE UN Equity,64.51,4607.782,7866.732,1.2924,20.6866,6.9329,48.9362,8.435501892,0.048943089
41548,APTV UN Equity,49.2751,18249.0667,20091.0667,5.5283,10.0909,0.9616,11.9036,9.811869218,0.050912922
41548,APH UN Equity,38.81,12353.8775,12949.0935,4.6153,12.8124,2.7441,21.3453,9.42172526,0.030126078
41548,APD UN Equity,99.0237,22455.1565,28810.9565,2.9695,12.9116,2.0398,18.0163,10.01927555,0.040812144
41548,APC UN Equity,93.44,46972.8224,58550.8224,2.1045,7.7122,3.1982,22.8472,10.75732447,0.007874016
41548,AON UN Equity,73.65,22644.5205,26532.5205,2.9425,11.7193,1.9912,20.6155,10.02767318,0.104363473
41548,ANTM UN Equity,86.11,25743.4764,19383.9764,1.0281,3.5447,0.3788,9.9961,10.15593653,-0.001970329
41548,ANET UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,AMZN UW Equity,320.92,146623.0574,142657.0574,16.1749,39.7152,2.0838,960.1771,11.89562034,0.111218837
41548,AMT UN Equity,74.06,29253.4898,37941.8988,8.2798,19.614,9.1803,47.3226,10.28375415,0.069767442
41548,AMGN UW Equity,114.58,86319.5535,90950.5535,3.9767,13.2138,4.7828,17.5615,11.36581143,0.032159265
41548,AME UN Equity,45.69,11158.6133,12203.8253,3.8112,13.4247,3.1834,22.7388,9.319966972,0.072535211
41548,AMD UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41548,AMAT UW Equity,17.48,21025.4079,20996.4079,3.0239,160.2779,2.9408,44.1425,9.953486885,0.156849768
41548,ALXN UW Equity,117.39,22956.5553,21791.0513,9.7727,41.56,16.0082,63.3853,10.04135881,0.065535082
41548,ALB UN Equity,63.69,5182.7315,5971.2425,3.5336,12.2381,2.1898,17.8687,8.553087513,0.025108643
41548,AGN UN Equity,145.1,19320.4117,25262.3117,5.1791,56.0886,2.4731,14.8487,9.868917417,0.059588141
41548,AET UN Equity,64.9,24149.2904,28348.0904,1.7514,7.6924,0.5135,11.6694,10.09201028,0.017719931
41548,AES UN Equity,13.38,9922.308,31260.308,2.0634,6.9237,0.6328,11.3476,9.202540835,0.053543307
41548,AEP UN Equity,43.72,21281.6973,39633.6973,1.3515,9.2129,1.3983,14.3321,9.965602701,0.037001898
41548,AEE UN Equity,34.87,8460.6711,14600.6711,1.2868,7.854,1.4651,17.8015,9.043183776,0.049352994
41548,ADP UW Equity,63.3036,34840.5141,33091.8141,4.925,14.6671,2.768,22.9397,10.45853619,0.010503531
41548,ADI UW Equity,47.11,14636.7354,11058.5464,3.1523,12.5826,5.4233,22.2217,9.591289771,0.009644235
41548,ADBE UW Equity,52.43,26333.5611,24689.4551,3.8494,26.0947,6.2915,56.8222,10.17859949,0.142763731
41548,AAPL UW Equity,69.7186,443373.7954,313572.7954,3.552,5.624,2.6472,12.3147,13.00216848,-0.001124689
41548,A UN Equity,37.113,17168.1044,17542.1044,2.5662,13.34,1.8732,18.2338,9.750808546,0.105903036
41548,ACN UN Equity,73.82,50042.5779,44901.4109,9.9176,9.1046,1.5678,17.6246,10.82062948,0.010125889
41579,ZTS UN Equity,31.84,15920,19206,18.8849,21.2456,3.5512,27.065,9.675331459,0.00188798
41579,ZBH UN Equity,87.89,14901.6371,15085.1371,2.4423,11.7908,3.2758,15.7323,9.609226358,0.066496784
41579,XOM UN Equity,89.82,395354.5715,417570.5715,2.3187,6.987,1.0171,11.9325,12.88753829,0.044418605
41579,XEL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41579,WY UN Equity,30.34,17666.2076,22452.2076,3.2805,14.8789,2.1916,28.2211,9.779408919,0.041537933
41579,WMT UN Equity,77.07,250020.1791,302195.1791,3.4044,8.1942,0.5353,14.8784,12.42929691,0.047289034
41579,WM UN Equity,43.69,20498.7432,30707.7432,3.0558,9.2913,1.4656,19.9709,9.928118856,0.050745551
41579,WELL UN Equity,64.99,18608.9032,30295.8832,1.7785,22.7862,6.796,320.1147,9.831395412,0.023303417
41579,WEC UN Equity,42.37,9597.6338,14713.2338,2.2862,10.4945,2.1937,18.342,9.169271868,0.046431218
41579,WBA UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41579,VZ UN Equity,50.49,144489.7945,241568.7945,4.13,7.2552,1.2101,20.2075,11.88096416,0.074712644
41579,VRTX UW Equity,67.31,15723.0772,14576.0292,12.4304,#N/A N/A,12.3689,#N/A N/A,9.662884797,-0.12607115
41579,VLO UN Equity,41,22227.8532,27000.8532,1.2155,4.7646,0.1623,8.66,10.00910143,0.211583924
41579,V UN Equity,49.79,128376.4282,121361.4282,4.7288,15.8933,11.0039,26.231,11.76272207,0.030742159
41579,UTX UN Equity,107.51,98649.2376,116682.2376,3.4521,11.1743,1.552,18.1622,11.49932578,0.001490452
41579,UPS UN Equity,98.22,92157.4538,98121.4538,25.0539,23.2515,1.6894,21.0563,11.43125385,0.069934641
41579,UNP UN Equity,76.385,70361.0702,78450.0702,3.3886,8.7458,3.2995,16.9246,11.16139541,-0.024955323
41579,UNH UN Equity,68.63,69776.1009,75840.1009,2.1393,7.1098,0.5804,13.1657,11.15304684,-0.054422706
41579,UAL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41579,TXN UW Equity,42.06,46315.3301,47883.3301,4.1911,13.6032,3.8219,20.7206,10.74322829,0.040573973
41579,TWTR UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41579,TSN UN Equity,27.71,9759.7678,11054.7678,1.5372,5.8367,0.2837,11.2491,9.186023888,-0.027719298
41579,TROW UW Equity,77.6,20243.6679,18550.3679,4.4584,11.2748,5.9694,20.9979,9.915597327,0.076133685
41579,TMO UN Equity,97.93,35388.6976,40650.3976,2.153,15.8778,2.7322,25.1735,10.47414777,0.054711901
41579,TJX UN Equity,60.88,43543.5431,42727.6881,11.3096,11.3297,1.6528,22.3824,10.68151671,0.072208524
41579,TGT UN Equity,64.62,40783.2936,54253.2936,2.545,7.2021,0.5675,16.175,10.61602781,0.011109373
41579,TEL UN Equity,51.21,21073.2573,22690.2573,2.5147,9.8014,1.6093,15.851,9.955760089,-0.016516228
41579,T UN Equity,36.23,191294.4,266561.4,2.2319,8.7197,1.5447,14.2193,12.16156888,0.063711098
41579,SYY UN Equity,32.56,19156.5917,21927.1927,3.6399,10.0421,0.426,15.5302,9.860402149,0.021009721
41579,SYK UN Equity,74.03,28014.3545,25650.3545,3.2029,17.2035,3.1568,17.8625,10.24047232,0.089317245
41579,SYF UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41579,SWK UN Equity,79.05,12269.9348,16499.2348,1.7688,13.4206,1.1515,14.6414,9.414907224,-0.144110004
41579,STZ UN Equity,65.6,12404.232,19587.932,2.7518,9.048,3.3792,13.7233,9.425792984,0.133183624
41579,SRE UN Equity,91.72,22402.4477,34578.4477,2.0515,12.1584,2.1207,20.7852,10.0169255,0.074633861
41579,SPGI UN Equity,71.08,19248.4631,19318.4631,19.7016,12.1043,4.0846,22.4726,9.865186498,0.060420707
41579,SPG UN Equity,147.241,48598.3218,71423.9678,7.8932,19.9318,9.5256,38.7476,10.79134428,0.047210941
41579,SO UN Equity,41.02,36179.64,59738.64,1.9265,10.787,2.124,15.4171,10.49625181,-0.00629845
41579,SLB UN Equity,93,122476.8109,128601.8109,3.233,10.419,2.7761,20.9149,11.71567699,0.044357103
41579,SHW UN Equity,184.67,18713.1708,19662.0538,10.312,15.4819,1.8822,26.1987,9.836982876,0.00081292
41579,SBUX UW Equity,40.195,60405.048,58472.748,13.515,177.0292,4.0498,37.047,11.00882796,0.041456147
41579,RTN UN Equity,83.75,26755.7787,27761.7787,3.0219,8.0938,1.1254,13.9734,10.19450576,0.076339802
41579,RSG UN Equity,34.34,12365.6435,19309.9435,1.5978,9.1956,1.4995,22.5725,9.422677221,0.023852117
41579,ROST UW Equity,38.81,16818.9604,16418.3824,8.7101,10.5596,1.6586,20.2135,9.730262124,0.052046625
41579,ROP UN Equity,127.25,12621.0735,14766.9505,3.1104,14.8719,3.984,24.3065,9.443123196,-0.047316014
41579,ROK UN Equity,109.43,15174.5828,14685.0828,5.8789,12.4313,2.4065,20.1723,9.627377123,0.013616154
41579,RHT UN Equity,43.23,8192.0606,6901.3896,5.6826,24.4372,5.799,52.1092,9.010920745,-0.054875383
41579,REGN UW Equity,285.79,28241.6573,27780.6333,16.8041,37.8836,14.5564,69.7368,10.24855338,-0.097685726
41579,RCL UN Equity,42.46,9338.589,17052.783,1.0657,14.2761,1.1764,18.6113,9.141910449,0.09039548
41579,QCOM UW Equity,69.89,119891.1079,90501.1079,3.2633,10.9738,4.8208,17.4092,11.69433918,0.034641007
41579,PYPL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
41579,PXD UN Equity,205.29,28442.241,30730.877,3.7549,15.4773,7.8857,50.0729,10.25563068,0.055692687
41579,PSX UN Equity,64.13,38448.2718,39106.2718,1.7841,10.6789,0.2504,10.1025,10.55706903,0.107599309
41579,PSA UN Equity,168.99,29067.4739,32700.9719,5.5643,24.8748,14.9483,35.9837,10.27737509,0.038341014
41579,PPL UN Equity,28.5155,19412.1545,38429.1545,1.4559,8.5952,1.3663,12.2692,9.873654669,0.002608882
41579,PPG UN Equity,91.375,25954.6354,27370.6354,4.9807,14.771,1.9086,27.3882,10.1641055,0.09555782
41579,PLD UN Equity,40.57,20228.4288,29836.4818,1.4816,38.9374,10.5822,#N/A N/A,9.91484426,0.060099294
41579,PH UN Equity,115.99,17303.3112,18202.6812,2.8438,10.7041,1.3286,18.5082,9.758653161,0.060722451
41579,PG UN Equity,81.15,220584.4224,251099.4224,3.2943,14.192,2.6385,19.9448,12.30403577,0.065519958
41579,PEP UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
